question_id,seed,label,selected_token_count,selected_completion_tokens,selected_answer_text,any_correct_in_window,any_correct_in_full_group,sel_self_logprob_avg,sel_self_token_mean_entropy,sel_self_token_max_entropy,sel_self_token_count,sel_self_completion_tokens,sel_self_cluster_size,sel_self_cluster_weight_mass,sel_self_semantic_entropy_weighted_set,sel_self_semantic_clusters_set,sel_self_logprob_avg_z,sel_self_token_mean_entropy_z,sel_self_token_max_entropy_z,sel_self_token_count_z,sel_self_cluster_size_z,sel_self_cluster_weight_mass_z,sel_self_logprob_rank,sel_self_low_entropy_rank,sel_self_cluster_size_rank,sel_self_verifier_score_v05,sel_teacher_teacher_best_similarity,sel_teacher_teacher_best_basin_mass,sel_teacher_teacher_best_basin_strict_any,sel_teacher_teacher_support_mass,sel_teacher_teacher_correct_support_mass,sel_teacher_qwen_only_stable_mass,sel_teacher_anchor_score_noleak,win_self_logprob_avg_mean,win_self_logprob_avg_min,win_self_logprob_avg_max,win_self_logprob_avg_std,win_self_token_mean_entropy_mean,win_self_token_mean_entropy_min,win_self_token_mean_entropy_max,win_self_token_mean_entropy_std,win_self_token_max_entropy_mean,win_self_token_max_entropy_min,win_self_token_max_entropy_max,win_self_token_max_entropy_std,win_self_token_count_mean,win_self_token_count_min,win_self_token_count_max,win_self_token_count_std,win_self_completion_tokens_mean,win_self_completion_tokens_min,win_self_completion_tokens_max,win_self_completion_tokens_std,win_self_cluster_size_mean,win_self_cluster_size_min,win_self_cluster_size_max,win_self_cluster_size_std,win_self_cluster_weight_mass_mean,win_self_cluster_weight_mass_min,win_self_cluster_weight_mass_max,win_self_cluster_weight_mass_std,win_self_semantic_entropy_weighted_set_mean,win_self_semantic_entropy_weighted_set_min,win_self_semantic_entropy_weighted_set_max,win_self_semantic_entropy_weighted_set_std,win_self_semantic_clusters_set_mean,win_self_semantic_clusters_set_min,win_self_semantic_clusters_set_max,win_self_semantic_clusters_set_std,win_self_logprob_avg_z_mean,win_self_logprob_avg_z_min,win_self_logprob_avg_z_max,win_self_logprob_avg_z_std,win_self_token_mean_entropy_z_mean,win_self_token_mean_entropy_z_min,win_self_token_mean_entropy_z_max,win_self_token_mean_entropy_z_std,win_self_token_max_entropy_z_mean,win_self_token_max_entropy_z_min,win_self_token_max_entropy_z_max,win_self_token_max_entropy_z_std,win_self_token_count_z_mean,win_self_token_count_z_min,win_self_token_count_z_max,win_self_token_count_z_std,win_self_cluster_size_z_mean,win_self_cluster_size_z_min,win_self_cluster_size_z_max,win_self_cluster_size_z_std,win_self_cluster_weight_mass_z_mean,win_self_cluster_weight_mass_z_min,win_self_cluster_weight_mass_z_max,win_self_cluster_weight_mass_z_std,win_self_logprob_rank_mean,win_self_logprob_rank_min,win_self_logprob_rank_max,win_self_logprob_rank_std,win_self_low_entropy_rank_mean,win_self_low_entropy_rank_min,win_self_low_entropy_rank_max,win_self_low_entropy_rank_std,win_self_cluster_size_rank_mean,win_self_cluster_size_rank_min,win_self_cluster_size_rank_max,win_self_cluster_size_rank_std,win_self_verifier_score_v05_mean,win_self_verifier_score_v05_min,win_self_verifier_score_v05_max,win_self_verifier_score_v05_std,win_teacher_teacher_best_similarity_mean,win_teacher_teacher_best_similarity_min,win_teacher_teacher_best_similarity_max,win_teacher_teacher_best_similarity_std,win_teacher_teacher_best_basin_mass_mean,win_teacher_teacher_best_basin_mass_min,win_teacher_teacher_best_basin_mass_max,win_teacher_teacher_best_basin_mass_std,win_teacher_teacher_best_basin_strict_any_mean,win_teacher_teacher_best_basin_strict_any_min,win_teacher_teacher_best_basin_strict_any_max,win_teacher_teacher_best_basin_strict_any_std,win_teacher_teacher_support_mass_mean,win_teacher_teacher_support_mass_min,win_teacher_teacher_support_mass_max,win_teacher_teacher_support_mass_std,win_teacher_teacher_correct_support_mass_mean,win_teacher_teacher_correct_support_mass_min,win_teacher_teacher_correct_support_mass_max,win_teacher_teacher_correct_support_mass_std,win_teacher_qwen_only_stable_mass_mean,win_teacher_qwen_only_stable_mass_min,win_teacher_qwen_only_stable_mass_max,win_teacher_qwen_only_stable_mass_std,win_teacher_anchor_score_noleak_mean,win_teacher_anchor_score_noleak_min,win_teacher_anchor_score_noleak_max,win_teacher_anchor_score_noleak_std,group_size,group_num_basins,group_top1_basin_share,group_top2_basin_share,group_top1_minus_top2,group_basin_entropy
trivia_qa_21,42,1.0,47.0,47.0,"In Bob Dylan's classic 1965 album ""Highway 61 Revisited,"" the title track ""Highway 61 Revisited"" refers to Highway 61, which runs from Minnesota to Louisiana.",1.0,1.0,-0.0936020708834711,0.1749099511877324,1.1948378086090088,47.0,47.0,8.0,1.0,1.1102230246251563e-16,1.0,0.8045783215504468,-0.7987148181534524,-1.4772287919528864,1.0855714377850283,0.0,0.0,1.0,1.0,1.0,0.4862263399790317,0.95,1.0,1.0,1.0,1.0,0.0,0.7872452679958063,-0.0936020708834711,-0.0936020708834711,-0.0936020708834711,0.0,0.1749099511877324,0.1749099511877324,0.1749099511877324,0.0,1.1948378086090088,1.1948378086090088,1.1948378086090088,0.0,47.0,47.0,47.0,0.0,47.0,47.0,47.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,1.1102230246251563e-16,1.1102230246251563e-16,1.1102230246251563e-16,0.0,1.0,1.0,1.0,0.0,0.8045783215504468,0.8045783215504468,0.8045783215504468,0.0,-0.7987148181534524,-0.7987148181534524,-0.7987148181534524,0.0,-1.4772287919528864,-1.4772287919528864,-1.4772287919528864,0.0,1.0855714377850283,1.0855714377850283,1.0855714377850283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.4862263399790317,0.4862263399790317,0.4862263399790317,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7872452679958063,0.7872452679958063,0.7872452679958063,0.0,1.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_21,43,1.0,40.0,40.0,"The highway referred to in Bob Dylan's classic 60s album ""Highway 61 Revisited"" is U.S. Highway 61, which runs from Minnesota to Louisiana.",1.0,1.0,-0.1104987909074679,0.1842576712354545,1.6976971626281738,40.0,40.0,8.0,1.0,1.1102230246251563e-16,1.0,0.5631249707533712,-0.7290728086422424,0.5119132421152697,0.532255544006411,0.0,0.0,2.0,2.0,1.0,0.2677076165327659,0.95,1.0,1.0,1.0,1.0,0.0,0.7435415233065531,-0.1104987909074679,-0.1104987909074679,-0.1104987909074679,0.0,0.1842576712354545,0.1842576712354545,0.1842576712354545,0.0,1.6976971626281738,1.6976971626281738,1.6976971626281738,0.0,40.0,40.0,40.0,0.0,40.0,40.0,40.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,1.1102230246251563e-16,1.1102230246251563e-16,1.1102230246251563e-16,0.0,1.0,1.0,1.0,0.0,0.5631249707533712,0.5631249707533712,0.5631249707533712,0.0,-0.7290728086422424,-0.7290728086422424,-0.7290728086422424,0.0,0.5119132421152697,0.5119132421152697,0.5119132421152697,0.0,0.532255544006411,0.532255544006411,0.532255544006411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.2677076165327659,0.2677076165327659,0.2677076165327659,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7435415233065531,0.7435415233065531,0.7435415233065531,0.0,1.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_434,42,0.0,16.0,16.0,Donald Bradman scored 9 runs in his last ever Test match innings.,0.0,0.0,-0.0698284983249912,0.1638663352058955,0.6692819595336914,16.0,16.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2,-0.0698284983249912,-0.0698284983249912,-0.0698284983249912,0.0,0.1638663352058955,0.1638663352058955,0.1638663352058955,0.0,0.6692819595336914,0.6692819595336914,0.6692819595336914,0.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.2,-0.2,-0.2,0.0,1.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_434,43,0.0,16.0,16.0,Donald Bradman scored 9 runs in his last ever Test match innings.,0.0,0.0,-0.0698284983249912,0.1638663352058955,0.6692819595336914,16.0,16.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2,-0.0698284983249912,-0.0698284983249912,-0.0698284983249912,0.0,0.1638663352058955,0.1638663352058955,0.1638663352058955,0.0,0.6692819595336914,0.6692819595336914,0.6692819595336914,0.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.2,-0.2,-0.2,0.0,1.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_68,42,0.0,33.0,33.0,Journalist Neil Sheehan was the first to tell the world about the My Lai massacre through his articles in The Times in 1969.,0.0,1.0,-0.2694542430488988,0.2834068977474267,1.980585694313049,33.0,33.0,1.0,0.1079827831986314,0.3422769642191309,2.0,-1.5291260017603725,0.2416959912619245,-0.3338867059587421,0.9633972089301168,-2.4748737341529163,-2.4748737341529163,7.0,7.0,8.0,-1.5635358283612169,0.0,0.0,0.0,0.0,0.0,0.1079827831986314,-0.3343037223119697,-0.2694542430488988,-0.2694542430488988,-0.2694542430488988,0.0,0.2834068977474267,0.2834068977474267,0.2834068977474267,0.0,1.980585694313049,1.980585694313049,1.980585694313049,0.0,33.0,33.0,33.0,0.0,33.0,33.0,33.0,0.0,1.0,1.0,1.0,0.0,0.1079827831986314,0.1079827831986314,0.1079827831986314,0.0,0.3422769642191309,0.3422769642191309,0.3422769642191309,0.0,2.0,2.0,2.0,0.0,-1.5291260017603725,-1.5291260017603725,-1.5291260017603725,0.0,0.2416959912619245,0.2416959912619245,0.2416959912619245,0.0,-0.3338867059587421,-0.3338867059587421,-0.3338867059587421,0.0,0.9633972089301168,0.9633972089301168,0.9633972089301168,0.0,-2.4748737341529163,-2.4748737341529163,-2.4748737341529163,0.0,-2.4748737341529163,-2.4748737341529163,-2.4748737341529163,0.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,0.0,8.0,8.0,8.0,0.0,-1.5635358283612169,-1.5635358283612169,-1.5635358283612169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1079827831986314,0.1079827831986314,0.1079827831986314,0.0,-0.3343037223119697,-0.3343037223119697,-0.3343037223119697,0.0,1.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_68,43,1.0,21.0,21.0,Journalist Seymour Hersh first reported on the My Lai massacre in 1969.,1.0,1.0,-0.0582611554150443,0.2081515999340952,1.957491636276245,21.0,21.0,8.0,1.0,0.0,1.0,0.5598853025688224,-0.3554650066323103,-0.3535533905932737,-0.4857857463357197,0.0,0.0,1.0,2.0,1.0,0.3147970143087365,0.95,1.0,1.0,1.0,1.0,0.0,0.7529594028617472,-0.0582611554150443,-0.0582611554150443,-0.0582611554150443,0.0,0.2081515999340952,0.2081515999340952,0.2081515999340952,0.0,1.957491636276245,1.957491636276245,1.957491636276245,0.0,21.0,21.0,21.0,0.0,21.0,21.0,21.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5598853025688224,0.5598853025688224,0.5598853025688224,0.0,-0.3554650066323103,-0.3554650066323103,-0.3554650066323103,0.0,-0.3535533905932737,-0.3535533905932737,-0.3535533905932737,0.0,-0.4857857463357197,-0.4857857463357197,-0.4857857463357197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.3147970143087365,0.3147970143087365,0.3147970143087365,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7529594028617472,0.7529594028617472,0.7529594028617472,0.0,1.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_227,42,1.0,15.0,15.0,The type of coal that is brown and fibrous is lignite.,1.0,1.0,-0.042090483160211,0.1128287908618631,1.314250349998474,15.0,15.0,8.0,1.0,0.0,1.0,0.7245688373094722,0.7245688373094709,0.0,-0.724568837309472,0.0,0.0,1.0,4.0,1.0,0.1159310139695158,0.95,1.0,1.0,1.0,1.0,0.0,0.7131862027939031,-0.042090483160211,-0.042090483160211,-0.042090483160211,0.0,0.1128287908618631,0.1128287908618631,0.1128287908618631,0.0,1.314250349998474,1.314250349998474,1.314250349998474,0.0,15.0,15.0,15.0,0.0,15.0,15.0,15.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.7245688373094722,0.7245688373094722,0.7245688373094722,0.0,0.7245688373094709,0.7245688373094709,0.7245688373094709,0.0,0.0,0.0,0.0,0.0,-0.724568837309472,-0.724568837309472,-0.724568837309472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0.0,0.1159310139695158,0.1159310139695158,0.1159310139695158,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7131862027939031,0.7131862027939031,0.7131862027939031,0.0,1.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_227,43,1.0,16.0,16.0,The type of coal that is brown and fibrous is called lignite.,1.0,1.0,-0.0951561571600296,0.1061333332054275,1.314250349998474,16.0,16.0,8.0,1.0,0.0,1.0,-1.2076147288491197,-1.2076147288491248,0.0,1.20761472884912,0.0,0.0,6.0,1.0,1.0,-0.193218356615858,0.95,1.0,1.0,1.0,1.0,0.0,0.6513563286768284,-0.0951561571600296,-0.0951561571600296,-0.0951561571600296,0.0,0.1061333332054275,0.1061333332054275,0.1061333332054275,0.0,1.314250349998474,1.314250349998474,1.314250349998474,0.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.2076147288491197,-1.2076147288491197,-1.2076147288491197,0.0,-1.2076147288491248,-1.2076147288491248,-1.2076147288491248,0.0,0.0,0.0,0.0,0.0,1.20761472884912,1.20761472884912,1.20761472884912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-0.193218356615858,-0.193218356615858,-0.193218356615858,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6513563286768284,0.6513563286768284,0.6513563286768284,0.0,1.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_151,42,0.0,95.0,95.0,"Blondie's last UK No. 1 hit of the 1980s was ""Call Me"" in 1981. However, it's worth noting that ""Call Me"" was actually their biggest hit and a跨年代的经典，而不是他们80年代的最后冠军单曲。80年代末期，他们的冠军单曲主要是""The Tide Is High""的翻唱版本，但在英国chart的顶峰是在早期。",0.0,0.0,-0.4558766644505834,0.6041960132429687,3.213747024536133,95.0,95.0,8.0,1.0000000000000002,-2.220446049250313e-16,1.0,-2.451562725548905,2.414927135221,2.228820339449268,1.1379005406850171,0.0,0.0,8.0,8.0,1.0,-1.562363701521312,0.95,0.75,0.0,1.0,0.0,0.0,0.3775272596957375,-0.4558766644505834,-0.4558766644505834,-0.4558766644505834,0.0,0.6041960132429687,0.6041960132429687,0.6041960132429687,0.0,3.213747024536133,3.213747024536133,3.213747024536133,0.0,95.0,95.0,95.0,0.0,95.0,95.0,95.0,0.0,8.0,8.0,8.0,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,0.0,1.0,1.0,1.0,0.0,-2.451562725548905,-2.451562725548905,-2.451562725548905,0.0,2.414927135221,2.414927135221,2.414927135221,0.0,2.228820339449268,2.228820339449268,2.228820339449268,0.0,1.1379005406850171,1.1379005406850171,1.1379005406850171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,-1.562363701521312,-1.562363701521312,-1.562363701521312,0.0,0.95,0.95,0.95,0.0,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3775272596957375,0.3775272596957375,0.3775272596957375,0.0,1.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_151,43,0.0,29.0,29.0,"Blondie's last UK number one in the 1980s was ""Call Me"" in 1981.",0.0,0.0,-0.1017777767282856,0.1636032694922248,1.3002384901046753,29.0,29.0,8.0,1.0,0.0,1.0,0.3260544132840162,-0.567213483957379,-0.697932650193511,-0.9914186403531506,0.0,0.0,3.0,2.0,1.0,0.3444441091581785,0.95,0.25,0.0,0.25,0.0,0.75,0.2338888218316356,-0.1017777767282856,-0.1017777767282856,-0.1017777767282856,0.0,0.1636032694922248,0.1636032694922248,0.1636032694922248,0.0,1.3002384901046753,1.3002384901046753,1.3002384901046753,0.0,29.0,29.0,29.0,0.0,29.0,29.0,29.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3260544132840162,0.3260544132840162,0.3260544132840162,0.0,-0.567213483957379,-0.567213483957379,-0.567213483957379,0.0,-0.697932650193511,-0.697932650193511,-0.697932650193511,0.0,-0.9914186403531506,-0.9914186403531506,-0.9914186403531506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.3444441091581785,0.3444441091581785,0.3444441091581785,0.0,0.95,0.95,0.95,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.75,0.0,0.2338888218316356,0.2338888218316356,0.2338888218316356,0.0,1.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_369,42,0.0,12.0,12.0,Roland Rat's gerbil friend was named Bill.,0.0,0.0,-0.2225122070890434,0.3669108147629458,4.216559886932373,12.0,12.0,1.0,0.1405488867432289,1.8548926964441212,7.0,0.6718577906763433,-1.357771565076571,-0.3535533905932738,-1.3653316208096142,-0.5400617248673217,-0.2527946224926517,4.0,2.0,3.0,0.5060915782826132,0.0,0.0,0.0,0.0,0.0,0.1405488867432289,0.0731085383078768,-0.2225122070890434,-0.2225122070890434,-0.2225122070890434,0.0,0.3669108147629458,0.3669108147629458,0.3669108147629458,0.0,4.216559886932373,4.216559886932373,4.216559886932373,0.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.1405488867432289,0.1405488867432289,0.1405488867432289,0.0,1.8548926964441212,1.8548926964441212,1.8548926964441212,0.0,7.0,7.0,7.0,0.0,0.6718577906763433,0.6718577906763433,0.6718577906763433,0.0,-1.357771565076571,-1.357771565076571,-1.357771565076571,0.0,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,0.0,-1.3653316208096142,-1.3653316208096142,-1.3653316208096142,0.0,-0.5400617248673217,-0.5400617248673217,-0.5400617248673217,0.0,-0.2527946224926517,-0.2527946224926517,-0.2527946224926517,0.0,4.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,0.5060915782826132,0.5060915782826132,0.5060915782826132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1405488867432289,0.1405488867432289,0.1405488867432289,0.0,0.0731085383078768,0.0731085383078768,0.0731085383078768,0.0,1.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_369,43,0.0,12.0,12.0,Roland Rat's gerbil friend was named Angel.,0.0,0.0,-0.5549152492100919,0.5113195789835648,4.216559886932373,12.0,12.0,1.0,0.0998514133101405,1.5717856236678427,6.0,-0.9950445368546368,-0.7799848798256527,-0.3535533905932738,-1.8708286933869709,-0.724568837309472,-0.7847005742499552,6.0,2.0,4.0,-0.3116349059259061,0.0,0.0,0.0,0.0,0.0,0.0998514133101405,-0.0822972638472093,-0.5549152492100919,-0.5549152492100919,-0.5549152492100919,0.0,0.5113195789835648,0.5113195789835648,0.5113195789835648,0.0,4.216559886932373,4.216559886932373,4.216559886932373,0.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0998514133101405,0.0998514133101405,0.0998514133101405,0.0,1.5717856236678427,1.5717856236678427,1.5717856236678427,0.0,6.0,6.0,6.0,0.0,-0.9950445368546368,-0.9950445368546368,-0.9950445368546368,0.0,-0.7799848798256527,-0.7799848798256527,-0.7799848798256527,0.0,-0.3535533905932738,-0.3535533905932738,-0.3535533905932738,0.0,-1.8708286933869709,-1.8708286933869709,-1.8708286933869709,0.0,-0.724568837309472,-0.724568837309472,-0.724568837309472,0.0,-0.7847005742499552,-0.7847005742499552,-0.7847005742499552,0.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,4.0,4.0,4.0,0.0,-0.3116349059259061,-0.3116349059259061,-0.3116349059259061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0998514133101405,0.0998514133101405,0.0998514133101405,0.0,-0.0822972638472093,-0.0822972638472093,-0.0822972638472093,0.0,1.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_217,42,1.0,20.0,20.0,Mao Zedong proclaimed the People's Republic of China in 1949.,1.0,1.0,-0.0009710346826778,0.0067564708041373,0.0984419211745262,20.0,20.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.95,1.0,1.0,1.0,1.0,0.0,0.69,-0.0009710346826778,-0.0009710346826778,-0.0009710346826778,0.0,0.0067564708041373,0.0067564708041373,0.0067564708041373,0.0,0.0984419211745262,0.0984419211745262,0.0984419211745262,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.0,1.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_217,43,1.0,20.0,20.0,Mao Zedong proclaimed the People's Republic of China in 1949.,1.0,1.0,-0.0009710346826778,0.0067564708041373,0.0984419211745262,20.0,20.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.95,1.0,1.0,1.0,1.0,0.0,0.69,-0.0009710346826778,-0.0009710346826778,-0.0009710346826778,0.0,0.0067564708041373,0.0067564708041373,0.0067564708041373,0.0,0.0984419211745262,0.0984419211745262,0.0984419211745262,0.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.0,1.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
