question_id,seed,label,selected_token_count,selected_completion_tokens,selected_answer_text,any_correct_in_window,any_correct_in_full_group,sel_self_logprob_avg,sel_self_token_mean_entropy,sel_self_token_max_entropy,sel_self_token_count,sel_self_completion_tokens,sel_self_cluster_size,sel_self_cluster_weight_mass,sel_self_semantic_entropy_weighted_set,sel_self_semantic_clusters_set,sel_self_logprob_avg_z,sel_self_token_mean_entropy_z,sel_self_token_max_entropy_z,sel_self_token_count_z,sel_self_cluster_size_z,sel_self_cluster_weight_mass_z,sel_self_logprob_rank,sel_self_low_entropy_rank,sel_self_cluster_size_rank,sel_self_verifier_score_v05,sel_teacher_teacher_best_similarity,sel_teacher_teacher_best_basin_mass,sel_teacher_teacher_best_basin_strict_any,sel_teacher_teacher_support_mass,sel_teacher_teacher_correct_support_mass,sel_teacher_qwen_only_stable_mass,sel_teacher_anchor_score_noleak,win_self_logprob_avg_mean,win_self_logprob_avg_min,win_self_logprob_avg_max,win_self_logprob_avg_std,win_self_token_mean_entropy_mean,win_self_token_mean_entropy_min,win_self_token_mean_entropy_max,win_self_token_mean_entropy_std,win_self_token_max_entropy_mean,win_self_token_max_entropy_min,win_self_token_max_entropy_max,win_self_token_max_entropy_std,win_self_token_count_mean,win_self_token_count_min,win_self_token_count_max,win_self_token_count_std,win_self_completion_tokens_mean,win_self_completion_tokens_min,win_self_completion_tokens_max,win_self_completion_tokens_std,win_self_cluster_size_mean,win_self_cluster_size_min,win_self_cluster_size_max,win_self_cluster_size_std,win_self_cluster_weight_mass_mean,win_self_cluster_weight_mass_min,win_self_cluster_weight_mass_max,win_self_cluster_weight_mass_std,win_self_semantic_entropy_weighted_set_mean,win_self_semantic_entropy_weighted_set_min,win_self_semantic_entropy_weighted_set_max,win_self_semantic_entropy_weighted_set_std,win_self_semantic_clusters_set_mean,win_self_semantic_clusters_set_min,win_self_semantic_clusters_set_max,win_self_semantic_clusters_set_std,win_self_logprob_avg_z_mean,win_self_logprob_avg_z_min,win_self_logprob_avg_z_max,win_self_logprob_avg_z_std,win_self_token_mean_entropy_z_mean,win_self_token_mean_entropy_z_min,win_self_token_mean_entropy_z_max,win_self_token_mean_entropy_z_std,win_self_token_max_entropy_z_mean,win_self_token_max_entropy_z_min,win_self_token_max_entropy_z_max,win_self_token_max_entropy_z_std,win_self_token_count_z_mean,win_self_token_count_z_min,win_self_token_count_z_max,win_self_token_count_z_std,win_self_cluster_size_z_mean,win_self_cluster_size_z_min,win_self_cluster_size_z_max,win_self_cluster_size_z_std,win_self_cluster_weight_mass_z_mean,win_self_cluster_weight_mass_z_min,win_self_cluster_weight_mass_z_max,win_self_cluster_weight_mass_z_std,win_self_logprob_rank_mean,win_self_logprob_rank_min,win_self_logprob_rank_max,win_self_logprob_rank_std,win_self_low_entropy_rank_mean,win_self_low_entropy_rank_min,win_self_low_entropy_rank_max,win_self_low_entropy_rank_std,win_self_cluster_size_rank_mean,win_self_cluster_size_rank_min,win_self_cluster_size_rank_max,win_self_cluster_size_rank_std,win_self_verifier_score_v05_mean,win_self_verifier_score_v05_min,win_self_verifier_score_v05_max,win_self_verifier_score_v05_std,win_teacher_teacher_best_similarity_mean,win_teacher_teacher_best_similarity_min,win_teacher_teacher_best_similarity_max,win_teacher_teacher_best_similarity_std,win_teacher_teacher_best_basin_mass_mean,win_teacher_teacher_best_basin_mass_min,win_teacher_teacher_best_basin_mass_max,win_teacher_teacher_best_basin_mass_std,win_teacher_teacher_best_basin_strict_any_mean,win_teacher_teacher_best_basin_strict_any_min,win_teacher_teacher_best_basin_strict_any_max,win_teacher_teacher_best_basin_strict_any_std,win_teacher_teacher_support_mass_mean,win_teacher_teacher_support_mass_min,win_teacher_teacher_support_mass_max,win_teacher_teacher_support_mass_std,win_teacher_teacher_correct_support_mass_mean,win_teacher_teacher_correct_support_mass_min,win_teacher_teacher_correct_support_mass_max,win_teacher_teacher_correct_support_mass_std,win_teacher_qwen_only_stable_mass_mean,win_teacher_qwen_only_stable_mass_min,win_teacher_qwen_only_stable_mass_max,win_teacher_qwen_only_stable_mass_std,win_teacher_anchor_score_noleak_mean,win_teacher_anchor_score_noleak_min,win_teacher_anchor_score_noleak_max,win_teacher_anchor_score_noleak_std,group_size,group_num_basins,group_top1_basin_share,group_top2_basin_share,group_top1_minus_top2,group_basin_entropy
trivia_qa_244,43,1.0,25.0,25.0,"The rodent that rears its young, called kittens, in a nest called a drey is the red squirrel.",1.0,1.0,-0.0614522899858641,0.1615555825503765,1.463361382484436,25.0,25.0,7.0,0.8990067654090752,0.327259868255397,2.0,0.6598949047531043,-0.5125098494291248,-0.5400617248673217,0.7245688373094719,0.3535533905932738,0.353553390593274,1.0,3.0,1.0,0.6250707003835279,0.95,0.75,1.0,0.75,0.75,0.2247516913522688,0.6450638018062517,-0.16542078775328714,-0.4587964084268303,-0.0614522899858641,0.14737744406770945,0.2089898378490817,0.1606019664941645,0.4034059808481945,0.08657527846646068,1.7749278843402863,1.463361382484436,2.709627389907837,0.5396490111508355,23.875,21.0,25.0,1.4523687548277813,23.875,21.0,25.0,1.4523687548277813,6.25,1.0,7.0,1.984313483298443,0.7992550740568064,0.1009932345909246,0.8990067654090752,0.26391816817617564,0.327259868255397,0.327259868255397,0.327259868255397,0.0,2.0,2.0,2.0,0.0,0.0,-1.862074391940588,0.6598949047531043,0.9354143466934852,5.551115123125783e-17,-0.52281332353881,2.100595604328721,0.9354143466934853,-5.551115123125783e-17,-0.5400617248673217,1.620185174601965,0.9354143466934853,0.0,-1.8516759175686504,0.7245688373094719,0.9354143466934853,2.7755575615628914e-17,-2.4748737341529163,0.3535533905932738,0.9354143466934853,2.498001805406602e-16,-2.474873734152916,0.353553390593274,0.9354143466934853,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.14,-1.6783474532770135,0.6250707003835279,0.8215452461092682,0.8312499999999999,0.0,0.95,0.3141829681889201,0.65625,0.0,0.75,0.24803918541230538,0.875,0.0,1.0,0.33071891388307384,0.65625,0.0,0.75,0.24803918541230538,0.65625,0.0,0.75,0.24803918541230538,0.20928188425710076,0.1009932345909246,0.2247516913522688,0.04092926240395711,0.48051862314857974,-0.3558681375735877,0.6450638018062517,0.32869211835287154,8.0,4.0,0.5,0.25,0.25,1.2130075659759043
trivia_qa_8,42,1.0,16.0,16.0,The Japanese share index is called the Nikkei 225.,1.0,1.0,-0.0007358424696657,0.0049480512125635,0.0432663671672344,16.0,16.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.95,1.0,1.0,1.0,1.0,0.0,0.69,-0.0007358424696657,-0.0007358424696657,-0.0007358424696657,0.0,0.0049480512125635,0.0049480512125635,0.0049480512125635,0.0,0.0432663671672344,0.0432663671672344,0.0432663671672344,0.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.0,8.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_8,43,1.0,16.0,16.0,The Japanese share index is called the Nikkei 225.,1.0,1.0,-0.0007358424696657,0.0049480512125635,0.0432663671672344,16.0,16.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.95,1.0,1.0,1.0,1.0,0.0,0.69,-0.0007358424696657,-0.0007358424696657,-0.0007358424696657,0.0,0.0049480512125635,0.0049480512125635,0.0049480512125635,0.0,0.0432663671672344,0.0432663671672344,0.0432663671672344,0.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.0,8.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_267,42,1.0,38.0,38.0,"The star as bright as 23 Suns that is orbited by the Pup is WR 102ka, a Wolf-Rayet star located in the constellation Carina.",1.0,1.0,-0.069284803915976,0.2447742731150671,3.376171827316284,38.0,38.0,8.0,1.0,0.0,1.0,0.7900219361610022,-0.5386175946502716,-0.5387325248505804,-0.5011705536343487,0.0,0.0,1.0,2.0,1.0,0.4444717256006878,0.0,0.0,0.0,0.0,0.0,1.0,-0.1111056548798624,-0.19111721086992545,-0.4881707880915465,-0.069284803915976,0.14425394554322638,0.32839538533721924,0.2177916737944466,0.6691931580276357,0.1452243462448644,3.5425357818603516,3.376171827316284,4.082135677337647,0.2888617684561466,48.375,34.0,96.0,19.36451329106931,48.375,34.0,96.0,19.36451329106931,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.938893903907228e-17,-1.9262431736153856,0.7900219361610022,0.9354143466934852,1.6653345369377348e-16,-0.7124170378444106,2.1951355550142417,0.9354143466934854,5.551115123125783e-17,-0.5387325248505804,1.747373791974813,0.9354143466934854,0.0,-0.694392935758435,2.3005539871649017,0.9354143466934852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.0,-1.3561625854602442,0.4444717256006878,0.6081560385519665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.19999999999999998,-0.4712325170920488,-0.1111056548798624,0.1216312077103933,8.0,5.0,0.5,0.125,0.375,1.3862943611148906
trivia_qa_267,43,1.0,38.0,38.0,"The star as bright as 23 Suns that is orbited by the Pup is WR 102ka, a Wolf-Rayet star located in the constellation Carina.",1.0,1.0,-0.069284803915976,0.2447742731150671,3.376171827316284,38.0,38.0,7.0,0.8684212030500349,0.3893769524402799,2.0,0.8813296011687227,-0.5412543451645422,-0.5387325248505804,-0.3878398520749969,0.3535533905932738,0.3535533905932735,1.0,2.0,2.0,0.7688917776600461,0.0,0.0,0.0,0.0,0.0,0.8684212030500349,-0.0199058850779977,-0.19987744806935714,-0.4881707880915465,-0.069284803915976,0.138606751380774,0.3287033873146214,0.2177916737944466,0.6691931580276357,0.14504917739491274,3.5425357818603516,3.376171827316284,4.082135677337647,0.2888617684561466,46.625,24.0,96.0,20.802268506102887,46.625,24.0,96.0,20.802268506102887,6.25,1.0,7.0,1.984313483298443,0.7763159022875261,0.131578796949965,0.8684212030500349,0.24368772024840593,0.3893769524402799,0.3893769524402799,0.3893769524402799,0.0,2.0,2.0,2.0,0.0,-1.3877787807814457e-17,-1.9456031082649363,0.8813296011687227,0.9354143466934854,2.220446049250313e-16,-0.715263677508922,2.19580022546546,0.9354143466934854,4.163336342344337e-17,-0.5387325248505804,1.747373791974813,0.9354143466934854,9.71445146547012e-17,-1.017377003269195,2.2202426314438237,0.9354143466934854,2.7755575615628914e-17,-2.4748737341529163,0.3535533905932738,0.9354143466934853,-2.7755575615628914e-16,-2.474873734152917,0.3535533905932735,0.9354143466934853,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.13999999999999987,-1.0562639544667942,0.7688917776600461,0.6616667530988938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7763159022875261,0.131578796949965,0.8684212030500349,0.24368772024840593,-0.1272631804575052,-0.3849370315033658,-0.0199058850779977,0.11892605598221435,8.0,6.0,0.375,0.125,0.25,1.6674619334232945
trivia_qa_485,42,1.0,28.0,28.0,"True. Sharks do not blink. Their eyes have a layer of protective tissue called the nictitating membrane, which does not blink.",1.0,1.0,-0.2553569610617409,0.397646097044409,1.5025182962417605,28.0,28.0,8.0,1.0,0.0,1.0,-0.4004200065411538,0.2666630938679673,0.3270059155610106,-1.2411659670432795,0.0,0.0,6.0,4.0,4.0,-0.1384907979664061,0.95,1.0,1.0,1.0,1.0,0.0,0.6623018404067187,-0.23205867177821043,-0.3272425352502277,-0.1263011142060669,0.05442673616007152,0.38199024498820766,0.2641676591217408,0.4299407897925145,0.05491839313291875,1.469763845205307,1.2223658561706543,1.5206351280212402,0.09369550200644998,34.25,28.0,42.0,4.710360920354193,34.25,28.0,42.0,4.710360920354193,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.220446049250313e-16,-1.6358936388097731,1.8176202286555647,0.9354143466934851,0.0,-2.006849270284917,0.816732336526277,0.9354143466934852,-2.7755575615628914e-17,-2.4699118242645306,0.5078763308984666,0.9354143466934853,0.0,-1.2411659670432795,1.5390457991336666,0.9354143466934854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.0,-0.7859785652761407,1.2237170568945293,0.5474833969921498,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,0.5328042869447718,0.9347434113789058,0.10949667939842996,8.0,4.0,0.375,0.25,0.125,1.320888343145322
trivia_qa_485,43,1.0,28.0,28.0,"True. Sharks do not blink. Their eyes have a layer of protective tissue called the nictitating membrane, which does not blink.",1.0,1.0,-0.2553569610617409,0.397646097044409,1.5025182962417605,28.0,28.0,8.0,1.0,0.0,1.0,-0.4840682180981821,0.4012006602616333,0.3270059155610106,-1.1968990734437022,0.0,0.0,6.0,5.0,3.0,-0.1975125038872363,0.95,1.0,1.0,1.0,1.0,0.0,0.6504974992225527,-0.2249562139356336,-0.3272425352502277,-0.1263011142060669,0.05874646165304269,0.3753447503886144,0.2641676591217408,0.4299407897925145,0.05199642393113471,1.469763845205307,1.2223658561706543,1.5206351280212402,0.09369550200644998,36.875,28.0,51.0,6.936092199502541,36.875,28.0,51.0,6.936092199502541,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.1102230246251565e-16,-1.6286954096615849,1.5708758121729969,0.9354143466934852,2.498001805406602e-16,-2.0000730498778188,0.9821813630623746,0.9354143466934854,-5.551115123125783e-17,-2.4699118242645306,0.5078763308984666,0.9354143466934853,0.0,-1.1968990734437022,1.904923877452653,0.9354143466934853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,-5.551115123125783e-17,-0.7671954763585106,1.1635529489413643,0.5318712540627607,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,0.5365609047282978,0.9227105897882728,0.10637425081255217,8.0,4.0,0.375,0.25,0.125,1.320888343145322
trivia_qa_233,42,1.0,19.0,19.0,The force that opposes the relative motion of two bodies that are in contact is called friction.,1.0,1.0,-0.0215557533299896,0.0522615950992012,0.5159831643104553,19.0,19.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.95,1.0,1.0,1.0,1.0,0.0,0.69,-0.0215557533299896,-0.0215557533299896,-0.0215557533299896,0.0,0.0522615950992012,0.0522615950992012,0.0522615950992012,0.0,0.5159831643104553,0.5159831643104553,0.5159831643104553,0.0,19.0,19.0,19.0,0.0,19.0,19.0,19.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.0,8.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_233,43,1.0,19.0,19.0,The force that opposes the relative motion of two bodies that are in contact is called friction.,1.0,1.0,-0.0215557533299896,0.0522615950992012,0.5159831643104553,19.0,19.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.95,1.0,1.0,1.0,1.0,0.0,0.69,-0.0215557533299896,-0.0215557533299896,-0.0215557533299896,0.0,0.0522615950992012,0.0522615950992012,0.0522615950992012,0.0,0.5159831643104553,0.5159831643104553,0.5159831643104553,0.0,19.0,19.0,19.0,0.0,19.0,19.0,19.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.0,8.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_261,42,1.0,17.0,17.0,The invisible material once thought to occupy all space was called ether or aether.,1.0,1.0,-0.1026217001844454,0.1633994675730587,1.0612095594406128,17.0,17.0,8.0,1.0,0.0,1.0,0.5463190989706281,-0.390873980933202,0.0,0.0805076485899413,0.0,0.0,1.0,2.0,2.0,0.255983928560509,0.95,0.75,1.0,0.75,0.75,0.25,0.5661967857121017,-0.1220139880822576,-0.2047047617706535,-0.1026217001844454,0.03320371619627239,0.1743600842513749,0.1416218830238962,0.2181307265609047,0.026230239385662796,1.0612095594406128,1.0612095594406128,1.0612095594406128,0.0,16.875,15.0,20.0,1.4523687548277813,16.875,15.0,20.0,1.4523687548277813,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.440892098500626e-16,-2.329562618535855,0.5463190989706281,0.9354143466934852,-7.494005416219807e-16,-1.1674991853052057,1.560934544985605,0.9354143466934853,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,-1.20761472884912,2.012691214748533,0.9354143466934853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,3.191891195797325e-16,-0.6093716900492404,0.255983928560509,0.33981428632244276,0.7482142857142857,0.1428571428571428,0.95,0.3495031093844342,0.625,0.25,0.75,0.21650635094610965,1.0,1.0,1.0,0.0,0.5625,0.0,0.75,0.3247595264191645,0.5625,0.0,0.75,0.3247595264191645,0.4375,0.25,1.0,0.3247595264191645,0.34339285714285717,-0.2384833667039016,0.5661967857121017,0.3405585824354877,8.0,3.0,0.625,0.25,0.375,0.9002560512655369
trivia_qa_261,43,1.0,17.0,17.0,The invisible material once thought to occupy all space was called ether or aether.,1.0,1.0,-0.1026217001844454,0.1633994675730587,1.0612095594406128,17.0,17.0,8.0,1.0,1.1102230246251563e-16,1.0,0.4469325952601172,-0.1887461383635968,0.0,-0.0921691143012015,0.0,0.0,1.0,2.0,1.0,0.1900727277813009,0.95,0.75,1.0,0.75,0.75,0.2499999999999999,0.5530145455562601,-0.1186980354824895,-0.2047047617706535,-0.1026217001844454,0.03364720953344907,0.16751867687789415,0.1416218830238962,0.2181307265609047,0.02041455000977934,1.0612095594406128,1.0612095594406128,1.0612095594406128,0.0,17.125,15.0,20.0,1.2686114456365274,17.125,15.0,20.0,1.2686114456365274,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,1.1102230246251563e-16,1.1102230246251563e-16,1.1102230246251563e-16,0.0,1.0,1.0,1.0,0.0,1.942890293094024e-16,-2.391043025488048,0.4469325952601172,0.9354143466934854,-1.1102230246251565e-16,-1.1866160406567376,2.3190928708383174,0.9354143466934854,0.0,0.0,0.0,0.0,5.551115123125783e-17,-1.5668749431204267,2.1198896289276363,0.9354143466934853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,8.326672684688674e-17,-0.6312716169473513,0.1900727277813009,0.3306278965504365,0.8491071428571428,0.1428571428571428,0.95,0.26693740906276675,0.6875,0.25,0.75,0.16535945694153692,1.0,1.0,1.0,0.0,0.65625,0.0,0.75,0.24803918541230538,0.65625,0.0,0.75,0.24803918541230538,0.3437499999999999,0.2499999999999999,1.0,0.2480391854123054,0.4291964285714285,-0.2732615213766621,0.5530145455562601,0.27089411938557584,8.0,3.0,0.75,0.125,0.625,0.7356219397557947
trivia_qa_401,42,1.0,12.0,12.0,Uranus has moons named after Shakespearean characters.,1.0,1.0,-0.0767431443062491,0.1695842917746487,0.7112497687339783,12.0,12.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.95,1.0,1.0,1.0,1.0,0.0,0.69,-0.0767431443062491,-0.0767431443062491,-0.0767431443062491,0.0,0.1695842917746487,0.1695842917746487,0.1695842917746487,0.0,0.7112497687339783,0.7112497687339783,0.7112497687339783,0.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.0,8.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_401,43,1.0,12.0,12.0,Uranus has moons named after Shakespearean characters.,1.0,1.0,-0.0767431443062491,0.1695842917746487,0.7112497687339783,12.0,12.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.95,1.0,1.0,1.0,1.0,0.0,0.69,-0.0767431443062491,-0.0767431443062491,-0.0767431443062491,0.0,0.1695842917746487,0.1695842917746487,0.1695842917746487,0.0,0.7112497687339783,0.7112497687339783,0.7112497687339783,0.0,12.0,12.0,12.0,0.0,12.0,12.0,12.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.0,8.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
trivia_qa_291,42,0.0,15.0,15.0,"No, taphephobia is the fear of being buried alive.",0.0,0.0,-0.0423807251016929,0.059903074292625,0.8062022924423218,15.0,15.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.95,1.0,0.0,1.0,0.0,0.0,0.69,-0.0423807251016929,-0.0423807251016929,-0.0423807251016929,0.0,0.059903074292625,0.059903074292625,0.059903074292625,0.0,0.8062022924423218,0.8062022924423218,0.8062022924423218,0.0,15.0,15.0,15.0,0.0,15.0,15.0,15.0,0.0,8.0,8.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,4.5,1.0,8.0,2.29128784747792,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.69,0.69,0.0,8.0,1.0,1.0,0.0,1.0,-1.000088900581841e-12
