seed,question_index,question_id,question,ideal_answers,method,selected_sample_index,selected_cluster_id,selected_cluster_size,selected_cluster_weight_mass,answer_text,answer_preview,token_count,logprob_sum,logprob_avg,token_mean_entropy,token_max_entropy,elapsed_ms,semantic_entropy_weighted_set,semantic_entropy_uniform_set,semantic_clusters,final_exact_match,final_contains_match,final_strict_correct,final_semantic_correct,nli_only_correct,matched_ideal_answer,match_source
42,2,trivia_qa_123,Who's home runs record did Mark McGwire break in the 1998 season?,"[""Roger Eugene Maras"", ""Roger marris"", ""Roger Eugene Maris"", ""Roger Maris Museum"", ""Roger Maris"", ""Roger Maras"", ""Roger Maris' 61 home run season"", ""roger maris 61 home run season"", ""roger eugene maras"", ""roger eugene maris"", ""roger maris"", ""roger marris"", ""roger maris museum"", ""roger maras""]",low_token_mean_entropy,1,1,7,0.8782007597591408,"In the 1998 season, Mark McGwire broke the single-season home run record previously held by Hank Aaron, who had hit 75 home runs in the 1974 season.","In the 1998 season, Mark McGwire broke the single-season home run record previously held by Hank Aaron, who had hit 75 home runs in the 1974 season.",43,-1.8659315140073147,-0.043393756139704996,0.13906574394978544,2.4399077892303467,562.0,0.3704945894995472,0.37677016125643675,2,0.0,0.0,0.0,0.0,0.0,,nli
42,2,trivia_qa_123,Who's home runs record did Mark McGwire break in the 1998 season?,"[""Roger Eugene Maras"", ""Roger marris"", ""Roger Eugene Maris"", ""Roger Maris Museum"", ""Roger Maris"", ""Roger Maras"", ""Roger Maris' 61 home run season"", ""roger maris 61 home run season"", ""roger eugene maras"", ""roger eugene maris"", ""roger maris"", ""roger marris"", ""roger maris museum"", ""roger maras""]",cluster_then_low_entropy,1,1,7,0.8782007597591408,"In the 1998 season, Mark McGwire broke the single-season home run record previously held by Hank Aaron, who had hit 75 home runs in the 1974 season.","In the 1998 season, Mark McGwire broke the single-season home run record previously held by Hank Aaron, who had hit 75 home runs in the 1974 season.",43,-1.8659315140073147,-0.043393756139704996,0.13906574394978544,2.4399077892303467,562.0,0.3704945894995472,0.37677016125643675,2,0.0,0.0,0.0,0.0,0.0,,nli
42,3,trivia_qa_127,Where did Jonathan Edwards set his 1995 triple jump world record?,"[""Swedish sin"", ""Swea Region"", ""Sverige"", ""Swedish origin"", ""Schweden"", ""Kingdom of Sweden"", ""SWEDEN"", ""Etymology of Sweden"", ""Mainland Sweden"", ""Konungariket Sverige"", ""Ulf Bergman"", ""Swedish climate"", ""Sweden"", ""Climate of Sweden"", ""ISO 3166-1:SE"", ""Sveden"", ""Suecia"", ""Swedish realm"", ""Zweden"", ""ulf bergman"", ""swea region"", ""swedish origin"", ""swedish climate"", ""kingdom of sweden"", ""sveden"", ""suecia"", ""swedish realm"", ""zweden"", ""iso 3166 1 se"", ""mainland sweden"", ""konungariket sverige"", ""schweden"", ""sweden"", ""sverige"", ""swedish sin"", ""climate of sweden"", ""etymology of sweden""]",single_sample_baseline,0,0,1,0.11952267869706998,"Jonathan Edwards set his 1995 triple jump world record at the Meeting de Picardie in Amiens, France.","Jonathan Edwards set his 1995 triple jump world record at the Meeting de Picardie in Amiens, France.",27,-8.793131878839858,-0.3256715510681429,0.46167543900066343,5.284481048583984,332.0,2.0713148763867757,2.0794415416798357,8,0.0,0.0,0.0,0.0,0.0,,nli
42,3,trivia_qa_127,Where did Jonathan Edwards set his 1995 triple jump world record?,"[""Swedish sin"", ""Swea Region"", ""Sverige"", ""Swedish origin"", ""Schweden"", ""Kingdom of Sweden"", ""SWEDEN"", ""Etymology of Sweden"", ""Mainland Sweden"", ""Konungariket Sverige"", ""Ulf Bergman"", ""Swedish climate"", ""Sweden"", ""Climate of Sweden"", ""ISO 3166-1:SE"", ""Sveden"", ""Suecia"", ""Swedish realm"", ""Zweden"", ""ulf bergman"", ""swea region"", ""swedish origin"", ""swedish climate"", ""kingdom of sweden"", ""sveden"", ""suecia"", ""swedish realm"", ""zweden"", ""iso 3166 1 se"", ""mainland sweden"", ""konungariket sverige"", ""schweden"", ""sweden"", ""sverige"", ""swedish sin"", ""climate of sweden"", ""etymology of sweden""]",random_of_n,4,4,1,0.11919129510415333,"Jonathan Edwards set his 1995 triple jump world record at the Meeting de Nice in Nice, France.","Jonathan Edwards set his 1995 triple jump world record at the Meeting de Nice in Nice, France.",24,-7.882751040256835,-0.3284479600107015,0.4191029529958368,5.284481048583984,283.0,2.0713148763867757,2.0794415416798357,8,0.0,0.0,0.0,0.0,0.0,,nli
42,3,trivia_qa_127,Where did Jonathan Edwards set his 1995 triple jump world record?,"[""Swedish sin"", ""Swea Region"", ""Sverige"", ""Swedish origin"", ""Schweden"", ""Kingdom of Sweden"", ""SWEDEN"", ""Etymology of Sweden"", ""Mainland Sweden"", ""Konungariket Sverige"", ""Ulf Bergman"", ""Swedish climate"", ""Sweden"", ""Climate of Sweden"", ""ISO 3166-1:SE"", ""Sveden"", ""Suecia"", ""Swedish realm"", ""Zweden"", ""ulf bergman"", ""swea region"", ""swedish origin"", ""swedish climate"", ""kingdom of sweden"", ""sveden"", ""suecia"", ""swedish realm"", ""zweden"", ""iso 3166 1 se"", ""mainland sweden"", ""konungariket sverige"", ""schweden"", ""sweden"", ""sverige"", ""swedish sin"", ""climate of sweden"", ""etymology of sweden""]",best_of_n_logprob,7,7,1,0.14651720330496645,"Jonathan Edwards set his 1995 triple jump world record at the World Championships in Gothenburg, Sweden.","Jonathan Edwards set his 1995 triple jump world record at the World Championships in Gothenburg, Sweden.",25,-3.050870851495688,-0.12203483405982751,0.2576857797662935,2.803994655609131,303.0,2.0713148763867757,2.0794415416798357,8,0.0,1.0,1.0,1.0,0.0,SWEDEN,string_match
42,3,trivia_qa_127,Where did Jonathan Edwards set his 1995 triple jump world record?,"[""Swedish sin"", ""Swea Region"", ""Sverige"", ""Swedish origin"", ""Schweden"", ""Kingdom of Sweden"", ""SWEDEN"", ""Etymology of Sweden"", ""Mainland Sweden"", ""Konungariket Sverige"", ""Ulf Bergman"", ""Swedish climate"", ""Sweden"", ""Climate of Sweden"", ""ISO 3166-1:SE"", ""Sveden"", ""Suecia"", ""Swedish realm"", ""Zweden"", ""ulf bergman"", ""swea region"", ""swedish origin"", ""swedish climate"", ""kingdom of sweden"", ""sveden"", ""suecia"", ""swedish realm"", ""zweden"", ""iso 3166 1 se"", ""mainland sweden"", ""konungariket sverige"", ""schweden"", ""sweden"", ""sverige"", ""swedish sin"", ""climate of sweden"", ""etymology of sweden""]",semantic_cluster_majority,7,7,1,0.14651720330496645,"Jonathan Edwards set his 1995 triple jump world record at the World Championships in Gothenburg, Sweden.","Jonathan Edwards set his 1995 triple jump world record at the World Championships in Gothenburg, Sweden.",25,-3.050870851495688,-0.12203483405982751,0.2576857797662935,2.803994655609131,303.0,2.0713148763867757,2.0794415416798357,8,0.0,1.0,1.0,1.0,0.0,SWEDEN,string_match
42,3,trivia_qa_127,Where did Jonathan Edwards set his 1995 triple jump world record?,"[""Swedish sin"", ""Swea Region"", ""Sverige"", ""Swedish origin"", ""Schweden"", ""Kingdom of Sweden"", ""SWEDEN"", ""Etymology of Sweden"", ""Mainland Sweden"", ""Konungariket Sverige"", ""Ulf Bergman"", ""Swedish climate"", ""Sweden"", ""Climate of Sweden"", ""ISO 3166-1:SE"", ""Sveden"", ""Suecia"", ""Swedish realm"", ""Zweden"", ""ulf bergman"", ""swea region"", ""swedish origin"", ""swedish climate"", ""kingdom of sweden"", ""sveden"", ""suecia"", ""swedish realm"", ""zweden"", ""iso 3166 1 se"", ""mainland sweden"", ""konungariket sverige"", ""schweden"", ""sweden"", ""sverige"", ""swedish sin"", ""climate of sweden"", ""etymology of sweden""]",low_token_mean_entropy,7,7,1,0.14651720330496645,"Jonathan Edwards set his 1995 triple jump world record at the World Championships in Gothenburg, Sweden.","Jonathan Edwards set his 1995 triple jump world record at the World Championships in Gothenburg, Sweden.",25,-3.050870851495688,-0.12203483405982751,0.2576857797662935,2.803994655609131,303.0,2.0713148763867757,2.0794415416798357,8,0.0,1.0,1.0,1.0,0.0,SWEDEN,string_match
42,3,trivia_qa_127,Where did Jonathan Edwards set his 1995 triple jump world record?,"[""Swedish sin"", ""Swea Region"", ""Sverige"", ""Swedish origin"", ""Schweden"", ""Kingdom of Sweden"", ""SWEDEN"", ""Etymology of Sweden"", ""Mainland Sweden"", ""Konungariket Sverige"", ""Ulf Bergman"", ""Swedish climate"", ""Sweden"", ""Climate of Sweden"", ""ISO 3166-1:SE"", ""Sveden"", ""Suecia"", ""Swedish realm"", ""Zweden"", ""ulf bergman"", ""swea region"", ""swedish origin"", ""swedish climate"", ""kingdom of sweden"", ""sveden"", ""suecia"", ""swedish realm"", ""zweden"", ""iso 3166 1 se"", ""mainland sweden"", ""konungariket sverige"", ""schweden"", ""sweden"", ""sverige"", ""swedish sin"", ""climate of sweden"", ""etymology of sweden""]",cluster_then_low_entropy,7,7,1,0.14651720330496645,"Jonathan Edwards set his 1995 triple jump world record at the World Championships in Gothenburg, Sweden.","Jonathan Edwards set his 1995 triple jump world record at the World Championships in Gothenburg, Sweden.",25,-3.050870851495688,-0.12203483405982751,0.2576857797662935,2.803994655609131,303.0,2.0713148763867757,2.0794415416798357,8,0.0,1.0,1.0,1.0,0.0,SWEDEN,string_match
42,4,trivia_qa_135,Which war veteran was Director of News & Special Events for ABC before find fame as a TV cop?,"[""Thomas William %22Tom%22 Selleck"", ""Thomas Selleck"", ""Thomas William Selleck"", ""Tom selleck"", ""Tom Selleck"", ""thomas william 22tom 22 selleck"", ""thomas selleck"", ""tom selleck"", ""thomas william selleck""]",single_sample_baseline,0,0,2,0.27493466467373284,"Peter Falk was the TV cop who previously served as the Director of News & Special Events for ABC. He is best known for his role as Detective Max Fleckman on the TV series ""Columbo."" Falk was also a U.S. Army veteran.","Peter Falk was the TV cop who previously served as the Director of News & Special Events for ABC. He is best known for his role as Detective Max Fleckman on the TV series ""Columbo."" Falk was also a U.S. Army veteran.",53,-19.669648046076922,-0.37112543483164007,0.5572554297817671,5.736516952514648,636.0,1.8783572778927942,1.9061547465398496,7,0.0,0.0,0.0,0.0,0.0,,nli
42,4,trivia_qa_135,Which war veteran was Director of News & Special Events for ABC before find fame as a TV cop?,"[""Thomas William %22Tom%22 Selleck"", ""Thomas Selleck"", ""Thomas William Selleck"", ""Tom selleck"", ""Tom Selleck"", ""thomas william 22tom 22 selleck"", ""thomas selleck"", ""tom selleck"", ""thomas william selleck""]",random_of_n,5,5,1,0.11974423747372667,"Before finding fame as a TV cop in the show ""Adam-12,"" Kenneth O. Walters was a war veteran who served as the Director of News & Special Events for ABC.","Before finding fame as a TV cop in the show ""Adam-12,"" Kenneth O. Walters was a war veteran who served as the Director of News & Special Events for ABC.",38,-17.09125809438376,-0.44976994985220425,0.6329649365945748,6.586078643798828,450.0,1.8783572778927942,1.9061547465398496,7,0.0,0.0,0.0,0.0,0.0,,nli
42,4,trivia_qa_135,Which war veteran was Director of News & Special Events for ABC before find fame as a TV cop?,"[""Thomas William %22Tom%22 Selleck"", ""Thomas Selleck"", ""Thomas William Selleck"", ""Tom selleck"", ""Tom Selleck"", ""thomas william 22tom 22 selleck"", ""thomas selleck"", ""tom selleck"", ""thomas william selleck""]",best_of_n_logprob,3,3,1,0.14666484714531242,Peter Graves was the TV cop who previously served as the Director of News & Special Events for ABC. He was a war veteran before his television career.,Peter Graves was the TV cop who previously served as the Director of News & Special Events for ABC. He was a war veteran before his television career.,31,-7.6563189715566295,-0.24697803134053645,0.4251082803859384,4.355079174041748,361.0,1.8783572778927942,1.9061547465398496,7,0.0,0.0,0.0,1.0,1.0,Thomas William %22Tom%22 Selleck,nli
42,4,trivia_qa_135,Which war veteran was Director of News & Special Events for ABC before find fame as a TV cop?,"[""Thomas William %22Tom%22 Selleck"", ""Thomas Selleck"", ""Thomas William Selleck"", ""Tom selleck"", ""Tom Selleck"", ""thomas william 22tom 22 selleck"", ""thomas selleck"", ""tom selleck"", ""thomas william selleck""]",semantic_cluster_majority,6,0,2,0.27493466467373284,"The question appears to be about Peter Falk, who was a war veteran and served as Director of News & Special Events for ABC before gaining fame as the star of the TV show ""Columbo.""","The question appears to be about Peter Falk, who was a war veteran and served as Director of News & Special Events for ABC before gaining fame as the star of the TV show ""Columbo.""",41,-10.483195711538649,-0.25568770028143045,0.5007671359864933,3.4023406505584717,478.0,1.8783572778927942,1.9061547465398496,7,0.0,0.0,0.0,0.0,0.0,,nli
42,4,trivia_qa_135,Which war veteran was Director of News & Special Events for ABC before find fame as a TV cop?,"[""Thomas William %22Tom%22 Selleck"", ""Thomas Selleck"", ""Thomas William Selleck"", ""Tom selleck"", ""Tom Selleck"", ""thomas william 22tom 22 selleck"", ""thomas selleck"", ""tom selleck"", ""thomas william selleck""]",low_token_mean_entropy,3,3,1,0.14666484714531242,Peter Graves was the TV cop who previously served as the Director of News & Special Events for ABC. He was a war veteran before his television career.,Peter Graves was the TV cop who previously served as the Director of News & Special Events for ABC. He was a war veteran before his television career.,31,-7.6563189715566295,-0.24697803134053645,0.4251082803859384,4.355079174041748,361.0,1.8783572778927942,1.9061547465398496,7,0.0,0.0,0.0,1.0,1.0,Thomas William %22Tom%22 Selleck,nli
42,4,trivia_qa_135,Which war veteran was Director of News & Special Events for ABC before find fame as a TV cop?,"[""Thomas William %22Tom%22 Selleck"", ""Thomas Selleck"", ""Thomas William Selleck"", ""Tom selleck"", ""Tom Selleck"", ""thomas william 22tom 22 selleck"", ""thomas selleck"", ""tom selleck"", ""thomas william selleck""]",cluster_then_low_entropy,6,0,2,0.27493466467373284,"The question appears to be about Peter Falk, who was a war veteran and served as Director of News & Special Events for ABC before gaining fame as the star of the TV show ""Columbo.""","The question appears to be about Peter Falk, who was a war veteran and served as Director of News & Special Events for ABC before gaining fame as the star of the TV show ""Columbo.""",41,-10.483195711538649,-0.25568770028143045,0.5007671359864933,3.4023406505584717,478.0,1.8783572778927942,1.9061547465398496,7,0.0,0.0,0.0,0.0,0.0,,nli
42,5,trivia_qa_138,Who was the only female victim to be killed off in the opening credit sequence in Police Squad?,"[""Florence Agnes Henderson"", ""Florence Henderson"", ""Florence Hendersen"", ""Flo Henderson"", ""florence hendersen"", ""florence agnes henderson"", ""florence henderson"", ""flo henderson""]",single_sample_baseline,0,0,7,0.8524159974778749,The only female victim killed off in the opening credit sequence of Police Squad was Woman Number 42.,The only female victim killed off in the opening credit sequence of Police Squad was Woman Number 42.,22,-9.933755380798061,-0.45153433549082095,0.5204289882034242,3.977740526199341,257.0,0.41849530360083004,0.37677016125643675,2,0.0,0.0,0.0,0.0,0.0,,nli
42,5,trivia_qa_138,Who was the only female victim to be killed off in the opening credit sequence in Police Squad?,"[""Florence Agnes Henderson"", ""Florence Henderson"", ""Florence Hendersen"", ""Flo Henderson"", ""florence hendersen"", ""florence agnes henderson"", ""florence henderson"", ""flo henderson""]",random_of_n,6,0,7,0.8524159974778749,The only female victim killed off in the opening credit sequence of Police Squad was a prostitute.,The only female victim killed off in the opening credit sequence of Police Squad was a prostitute.,19,-3.148767983265202,-0.16572463069816853,0.46933986666245847,3.977740526199341,218.0,0.41849530360083004,0.37677016125643675,2,0.0,0.0,0.0,0.0,0.0,,nli
42,5,trivia_qa_138,Who was the only female victim to be killed off in the opening credit sequence in Police Squad?,"[""Florence Agnes Henderson"", ""Florence Henderson"", ""Florence Hendersen"", ""Flo Henderson"", ""florence hendersen"", ""florence agnes henderson"", ""florence henderson"", ""flo henderson""]",best_of_n_logprob,6,0,7,0.8524159974778749,The only female victim killed off in the opening credit sequence of Police Squad was a prostitute.,The only female victim killed off in the opening credit sequence of Police Squad was a prostitute.,19,-3.148767983265202,-0.16572463069816853,0.46933986666245847,3.977740526199341,218.0,0.41849530360083004,0.37677016125643675,2,0.0,0.0,0.0,0.0,0.0,,nli
42,5,trivia_qa_138,Who was the only female victim to be killed off in the opening credit sequence in Police Squad?,"[""Florence Agnes Henderson"", ""Florence Henderson"", ""Florence Hendersen"", ""Flo Henderson"", ""florence hendersen"", ""florence agnes henderson"", ""florence henderson"", ""flo henderson""]",semantic_cluster_majority,6,0,7,0.8524159974778749,The only female victim killed off in the opening credit sequence of Police Squad was a prostitute.,The only female victim killed off in the opening credit sequence of Police Squad was a prostitute.,19,-3.148767983265202,-0.16572463069816853,0.46933986666245847,3.977740526199341,218.0,0.41849530360083004,0.37677016125643675,2,0.0,0.0,0.0,0.0,0.0,,nli
42,5,trivia_qa_138,Who was the only female victim to be killed off in the opening credit sequence in Police Squad?,"[""Florence Agnes Henderson"", ""Florence Henderson"", ""Florence Hendersen"", ""Flo Henderson"", ""florence hendersen"", ""florence agnes henderson"", ""florence henderson"", ""flo henderson""]",low_token_mean_entropy,6,0,7,0.8524159974778749,The only female victim killed off in the opening credit sequence of Police Squad was a prostitute.,The only female victim killed off in the opening credit sequence of Police Squad was a prostitute.,19,-3.148767983265202,-0.16572463069816853,0.46933986666245847,3.977740526199341,218.0,0.41849530360083004,0.37677016125643675,2,0.0,0.0,0.0,0.0,0.0,,nli
42,5,trivia_qa_138,Who was the only female victim to be killed off in the opening credit sequence in Police Squad?,"[""Florence Agnes Henderson"", ""Florence Henderson"", ""Florence Hendersen"", ""Flo Henderson"", ""florence hendersen"", ""florence agnes henderson"", ""florence henderson"", ""flo henderson""]",cluster_then_low_entropy,6,0,7,0.8524159974778749,The only female victim killed off in the opening credit sequence of Police Squad was a prostitute.,The only female victim killed off in the opening credit sequence of Police Squad was a prostitute.,19,-3.148767983265202,-0.16572463069816853,0.46933986666245847,3.977740526199341,218.0,0.41849530360083004,0.37677016125643675,2,0.0,0.0,0.0,0.0,0.0,,nli
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,"[""1905"", ""one thousand, nine hundred and five"", ""one thousand nine hundred and five"", ""1905""]",single_sample_baseline,0,0,8,1.0,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,15,-0.13924722407475087,-0.009283148271650058,0.02733525630493275,0.37880799174308777,186.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1905,string_match
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,"[""1905"", ""one thousand, nine hundred and five"", ""one thousand nine hundred and five"", ""1905""]",random_of_n,7,0,8,1.0,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,15,-0.13924722407475087,-0.009283148271650058,0.02733525630493275,0.37880799174308777,173.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1905,string_match
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,"[""1905"", ""one thousand, nine hundred and five"", ""one thousand nine hundred and five"", ""1905""]",best_of_n_logprob,0,0,8,1.0,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,15,-0.13924722407475087,-0.009283148271650058,0.02733525630493275,0.37880799174308777,186.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1905,string_match
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,"[""1905"", ""one thousand, nine hundred and five"", ""one thousand nine hundred and five"", ""1905""]",semantic_cluster_majority,0,0,8,1.0,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,15,-0.13924722407475087,-0.009283148271650058,0.02733525630493275,0.37880799174308777,186.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1905,string_match
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,"[""1905"", ""one thousand, nine hundred and five"", ""one thousand nine hundred and five"", ""1905""]",low_token_mean_entropy,0,0,8,1.0,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,15,-0.13924722407475087,-0.009283148271650058,0.02733525630493275,0.37880799174308777,186.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1905,string_match
42,6,trivia_qa_149,In which year was the Juilliard School founded in New York?,"[""1905"", ""one thousand, nine hundred and five"", ""one thousand nine hundred and five"", ""1905""]",cluster_then_low_entropy,0,0,8,1.0,The Juilliard School was founded in 1905.,The Juilliard School was founded in 1905.,15,-0.13924722407475087,-0.009283148271650058,0.02733525630493275,0.37880799174308777,186.0,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1905,string_match
