seed,question_index,question_id,question,ideal_answers,baseline_answer_text,intervention_answer_text,answer_changed,baseline_semantic_entropy_weighted,intervention_semantic_entropy_weighted,delta_semantic_entropy_weighted,baseline_token_mean_entropy,intervention_token_mean_entropy,delta_token_mean_entropy,baseline_token_max_entropy,intervention_token_max_entropy,delta_token_max_entropy,baseline_num_generated_tokens,intervention_num_generated_tokens,delta_num_generated_tokens,baseline_elapsed_ms,intervention_elapsed_ms,delta_elapsed_ms,relative_elapsed_ms_pct,baseline_final_semantic_correct,intervention_final_semantic_correct,delta_final_semantic_correct,baseline_final_exact_match,intervention_final_exact_match,delta_final_exact_match,baseline_final_contains_match,intervention_final_contains_match,delta_final_contains_match,baseline_matched_ideal_answer,intervention_matched_ideal_answer,intervention_total_events,intervention_steps_with_events,intervention_event_density,intervention_per_site_counts
42,11,trivia_qa_175,Throughout the 80s and 90s Phil Collins recorded on which record label?,"[""Sea of Atlas"", ""The Pond"", ""Ethiopic Ocean"", ""Across the pond"", ""North Atlantic"", ""The Atlantic Ocean"", ""North Atlantic ocean"", ""Northern Atlantic"", ""Altantic Ocean"", ""Atlantis Thalassa"", ""Atlantic basic"", ""The pond"", ""Atlantic basin"", ""Atlantic"", ""Atlantic Oceans"", ""Occidental Ocean"", ""Ethiopian Ocean"", ""North Atlantic fisheries"", ""Atlantic Basic"", ""North-East Atlantic"", ""Atlantic Basin"", ""Atlantic ocean"", ""Atlantic (ocean)"", ""Antlantic Ocean"", ""South Atlantic Ocean"", ""Oceanvs Occidentalis"", ""Atlantic Ocean"", ""Central Atlantic"", ""South Atlantic"", ""East Atlantic"", ""North Atlantic Ocean"", ""Altantic ocean"", ""Atlantic coast"", ""east atlantic"", ""atlantic ocean"", ""north atlantic ocean"", ""ethiopian ocean"", ""oceanvs occidentalis"", ""atlantic basic"", ""south atlantic"", ""altantic ocean"", ""south atlantic ocean"", ""atlantic basin"", ""north atlantic fisheries"", ""northern atlantic"", ""north east atlantic"", ""antlantic ocean"", ""sea of atlas"", ""occidental ocean"", ""atlantic"", ""across pond"", ""atlantic coast"", ""atlantic oceans"", ""north atlantic"", ""ethiopic ocean"", ""pond"", ""central atlantic"", ""atlantis thalassa""]","Throughout the 1980s and 1990s, Phil Collins recorded on the Atlantic Records label.","Throughout the 1980s and 1990s, Phil Collins recorded on the Atlantic Records label.",0,0.5475711131299368,0.5476213001453896,5.018701545278503e-05,0.09642426149668092,0.09716055029467771,0.0007362887979967953,0.9579465985298157,0.9523199796676636,-0.0056266188621521,26.0,26.0,0.0,316.0,315.0,-1.0,-0.31645569620253167,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Atlantic,Atlantic,16.0,8.0,0.6153846153846154,"{""mlp.output|layer_18"": 8, ""mlp.output|layer_24"": 8}"
42,12,trivia_qa_178,Which US city was named after a British Prime Minister?,"[""Smoky City"", ""Pittsburgh (Pa.)"", ""Pittsburgh, Pennsylvania."", ""Frick International Studies Academy Middle School"", ""Pitsburgh"", ""The Burgh"", ""Pittsbrugh"", ""Pittsburgh, Pa"", ""Pittsburgh, USA"", ""Glenwood, Pennsylvania"", ""Pittsburgh (PA)"", ""The Pittsburgh Style of Literature"", ""Pittsburgh, Pennsylvania, U.S."", ""Pittsburgh, United States of America"", ""Pittsburgh Pennsyvania"", ""UN/LOCODE:USPIT"", ""Da burgh"", ""Pittsburgh (pgh)"", ""Climate of Pittsburgh, Pennsylvania"", ""Pittsburgh"", ""City of Bridges"", ""Pittsburgh Frick 6–8 Middle School"", ""Pittsburgh, PA"", ""St. Justin's High School"", ""East End (Pittsburgh)"", ""Pittsburgh, Pennsylvania, USA"", ""Pittsburgh, Allegheny County, Pennsylvania"", ""The City of Bridges"", ""Pittsburgh, Pennsylvania, US"", ""Fort du Quesne"", ""Pittsburgh Frick 6-8 Middle School"", ""City of Pittsburgh"", ""The Steel City"", ""Pittsburgh, PA."", ""Pittsburgh Style"", ""Pittsburgh, Pa."", ""Education in pittsburgh"", ""Pittsburg, PA"", ""Pittsburgh, Pennsylvania, U.S.A."", ""Education in Pittsburgh"", ""Pittsburg, Pennsylvania"", ""Pittsburgh, Pennsylvania"", ""steel city"", ""climate of pittsburgh pennsylvania"", ""pittsbrugh"", ""un locode uspit"", ""pittsburgh"", ""pittsburgh frick 6–8 middle school"", ""pittsburgh pennsylvania usa"", ""pittsburgh style"", ""city of pittsburgh"", ""pittsburgh pennsylvania u s"", ""st justin s high school"", ""pittsburgh pa"", ""glenwood pennsylvania"", ""da burgh"", ""pittsburgh style of literature"", ""pitsburgh"", ""east end pittsburgh"", ""pittsburgh pennsylvania us"", ""pittsburgh usa"", ""smoky city"", ""city of bridges"", ""fort du quesne"", ""pittsburg pennsylvania"", ""pittsburgh frick 6 8 middle school"", ""pittsburgh pennsylvania"", ""pittsburgh united states of america"", ""education in pittsburgh"", ""pittsburg pa"", ""pittsburgh pennsyvania"", ""burgh"", ""frick international studies academy middle school"", ""pittsburgh allegheny county pennsylvania"", ""pittsburgh pgh""]","New York City was named after the British Prime Minister Robert Clive, also known as Lord Clive.","New York City was named after the British Prime Minister Robert Clive, also known as Lord Clive.",0,1.3080366753786143,1.3080783100057305,4.16346271161494e-05,0.5048543614127486,0.505835774259734,0.0009814128469853856,2.290703058242798,2.296952486038208,0.006249427795410156,22.0,22.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,28.0,14.0,1.2727272727272727,"{""mlp.output|layer_18"": 14, ""mlp.output|layer_24"": 14}"
42,13,trivia_qa_181,What are the international registration letters of a vehicle from Iceland?,"[""I S"", ""I.s."", ""IS"", ""I.S."", ""Is."", ""IS (disambiguation)"", ""Is"", ""is"", ""i s"", ""is disambiguation""]","The international registration letters for a vehicle from Iceland are ""IS"".","The international registration letters for a vehicle from Iceland are ""IS"".",0,0.0,0.0,0.0,0.05082057504753225,0.05081630477289423,-4.270274638021321e-06,0.4199375808238983,0.4199375808238983,0.0,14.0,14.0,0.0,170.0,173.0,3.0,1.7647058823529411,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,IS,IS,8.0,4.0,0.5714285714285714,"{""mlp.output|layer_18"": 4, ""mlp.output|layer_24"": 4}"
42,14,trivia_qa_190,Truax Field international airport is in which US state?,"[""Badger State"", ""State of Wisconsin"", ""Wis."", ""Transportation in Wisconsin"", ""Government of Wisconsin"", ""Climate of Wisconsin"", ""Wisconsin, USA"", ""Wiscosin, USA"", ""Wisconsin"", ""30th State"", ""Wisconson"", ""Politics of Wisconsin"", ""Demographics of Wisconsin"", ""America's Dairyland"", ""Winconsin"", ""Religion in Wisconsin"", ""Transport in Wisconsin"", ""US-WI"", ""Wisconsin state"", ""Economy of Wisconsin"", ""The Badger State"", ""Wisconsin (state)"", ""Education in Wisconsin"", ""Geography of Wisconsin"", ""Wiskonsin"", ""Wisconsin (U.S. state)"", ""Thirtieth State"", ""Film industry in Wisconsin"", ""Wisc."", ""Badger state"", ""Wisconsin, United States"", ""politics of wisconsin"", ""wisconsin"", ""wisc"", ""geography of wisconsin"", ""demographics of wisconsin"", ""winconsin"", ""thirtieth state"", ""religion in wisconsin"", ""transport in wisconsin"", ""wis"", ""30th state"", ""wisconson"", ""education in wisconsin"", ""state of wisconsin"", ""wisconsin united states"", ""wisconsin u s state"", ""government of wisconsin"", ""wisconsin usa"", ""economy of wisconsin"", ""wiscosin usa"", ""america s dairyland"", ""us wi"", ""climate of wisconsin"", ""transportation in wisconsin"", ""film industry in wisconsin"", ""wisconsin state"", ""badger state"", ""wiskonsin""]",Truax Field International Airport is in Wisconsin.,Truax Field International Airport is in Wisconsin.,0,0.0,1.1102230246251564e-16,1.1102230246251564e-16,0.2525004538752414,0.2520989009803584,-0.00040155289488297274,1.207823395729065,1.207823395729065,0.0,11.0,11.0,0.0,131.0,134.0,3.0,2.2900763358778624,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Wis.,Wis.,10.0,5.0,0.9090909090909091,"{""mlp.output|layer_18"": 5, ""mlp.output|layer_24"": 5}"
42,15,trivia_qa_194,The Black Hills lie between which two rivers?,"[""Belle Fourche and Cheyenne"", ""belle fourche and cheyenne""]",The Black Hills lie between the Cheyenne River to the east and the White River (also known as the Big Horn River) to the west.,The Black Hills lie between the Cheyenne River to the east and the White River (also known as the Big Horn River) to the west.,0,0.0,0.0,0.0,0.16364717320098934,0.16359604073978112,-5.113246120821979e-05,0.9640841484069824,0.975899338722229,0.011815190315246582,31.0,31.0,0.0,382.0,379.0,-3.0,-0.7853403141361256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,22.0,11.0,0.7096774193548387,"{""mlp.output|layer_18"": 11, ""mlp.output|layer_24"": 11}"
42,16,trivia_qa_198,Which caped crusader operated in Gotham City?,"[""BatMan"", ""Batman: War on Crime"", ""Bat-man"", ""The Bat-Man"", ""Fictional history of Batman"", ""Bruce Wayne / Batman"", ""Bat-Embargo"", ""Batmarine"", ""History of Batman"", ""Brucewayne"", ""The Caped Crusader"", ""Batman/Bruce Wayne"", ""Batman"", ""Batsy"", ""Bruce Wayne (Batman)"", ""Bat man"", ""Skills and abilities of Batman"", ""Bat-Man"", ""The Bat-man"", ""New Look Batman"", ""Batman (Bruce Wayne)"", ""Matches Malone"", ""Silver Age Batman"", ""Batman (DC Comics)"", ""Bruno Diaz"", ""The bat-man"", ""Batman (comics)"", ""Bat Man"", ""Bruce Wayne"", ""Golden Age Batman"", ""Batdude"", ""Na na na na na na na na"", ""Batman Emblem"", ""THE BAT-MAN"", ""Skills, abilities, resources and equipment of Batman"", ""THE BATMAN"", ""Caped Crusader"", ""BAT-MAN"", ""Batman / Bruce Wayne"", ""The batman"", ""Batman emblem"", ""The Batman Handbook: The Ultimate Training Manual"", ""brucewayne"", ""batman handbook ultimate training manual"", ""batman bruce wayne"", ""bat man"", ""caped crusader"", ""silver age batman"", ""batman"", ""batmarine"", ""fictional history of batman"", ""bat embargo"", ""batdude"", ""golden age batman"", ""skills and abilities of batman"", ""skills abilities resources and equipment of batman"", ""batsy"", ""history of batman"", ""na na na na na na na na"", ""batman war on crime"", ""bruce wayne batman"", ""bruno diaz"", ""new look batman"", ""batman comics"", ""batman emblem"", ""batman dc comics"", ""bruce wayne"", ""matches malone""]",The caped crusader who operated in Gotham City is Batman.,The caped crusader who operated in Gotham City is Batman.,0,0.0,0.0,0.0,0.06060470874526491,0.060604564466323375,-1.4427894153706822e-07,0.6274583339691162,0.6274583339691162,0.0,14.0,14.0,0.0,167.0,170.0,3.0,1.7964071856287425,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,BatMan,BatMan,6.0,3.0,0.42857142857142855,"{""mlp.output|layer_18"": 3, ""mlp.output|layer_24"": 3}"
42,17,trivia_qa_21,Which highway was Revisited in a classic 60s album by Bob Dylan?,"[""61"", ""sixty-one"", ""61"", ""sixty one""]","In Bob Dylan's classic 1965 album ""Highway 61 Revisited,"" the titular highway is featured in the album's name and is referenced in the lyrics of the album's songs.","In Bob Dylan's classic 1965 album ""Highway 61 Revisited,"" the titular highway is featured in the album's name and is referenced in the lyrics of the album's songs.",0,-2.220446049250313e-16,0.0,2.220446049250313e-16,0.3277839985217789,0.3275396869534384,-0.00024431156834053835,1.6338351964950562,1.634253740310669,0.00041854381561279297,43.0,43.0,0.0,515.0,535.0,20.0,3.8834951456310676,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,61,61,60.0,30.0,1.3953488372093024,"{""mlp.output|layer_18"": 30, ""mlp.output|layer_24"": 30}"
42,18,trivia_qa_22,Which was the only eastern bloc country to participate in the 1984 LA Olympics?,"[""ISO 3166-1:RO"", ""Romanian state"", ""ROMANIA"", ""Roumania"", ""Etymology of Romania"", ""Romainia"", ""Romînia"", ""North Danubian region"", ""Carpathian Danubian space"", ""ROU"", ""România"", ""Romanian State"", ""Roumanie"", ""Country ROM"", ""Rromania"", ""Romania"", ""Republic of Romania"", ""RO (country)"", ""Rumänien"", ""Danubian-Carpathian Area"", ""Rumania"", ""Austro-Hungarian Empire (Romania)"", ""Rumunia"", ""danubian carpathian area"", ""roumania"", ""austro hungarian empire romania"", ""romania"", ""rromania"", ""iso 3166 1 ro"", ""rou"", ""country rom"", ""ro country"", ""rumunia"", ""romainia"", ""rumänien"", ""etymology of romania"", ""north danubian region"", ""romînia"", ""rumania"", ""romanian state"", ""carpathian danubian space"", ""românia"", ""republic of romania"", ""roumanie""]",East Germany (German Democratic Republic) was the only eastern bloc country to participate in the 1984 Los Angeles Olympics.,East Germany (German Democratic Republic) was the only eastern bloc country to participate in the 1984 Los Angeles Olympics.,0,0.0,0.0,0.0,0.10277288241075969,0.1030959170239104,0.0003230346131507106,0.8027175664901733,0.8027175664901733,0.0,27.0,27.0,0.0,320.0,329.0,9.0,2.8125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ro country,ro country,20.0,10.0,0.7407407407407407,"{""mlp.output|layer_18"": 10, ""mlp.output|layer_24"": 10}"
42,19,trivia_qa_30,What was President Gerald Ford's middle name?,"[""Rudolph (disambiguation)"", ""Rudolph"", ""Rudolf"", ""Rodolph"", ""Rodolphe"", ""rudolf"", ""rudolph"", ""rodolphe"", ""rudolph disambiguation"", ""rodolph""]",Gerald Ford's middle name was Robert.,Gerald Ford's middle name was Robert.,0,0.6307383650208239,0.630759312827339,2.0947806515070333e-05,0.25673606913495706,0.25673614493031743,7.579536037694012e-08,1.6412609815597534,1.6412609815597534,0.0,10.0,10.0,0.0,120.0,122.0,2.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.0,3.0,0.6,"{""mlp.output|layer_18"": 3, ""mlp.output|layer_24"": 3}"
42,20,trivia_qa_31,Art Garfunkel trained for which profession although he didn't qualify?,"[""Master Builder (occupation)"", ""Master builder (occupation)"", ""Registered Architect"", ""Architects"", ""Architecht"", ""Architect"", ""HOK Canada, Inc."", ""Stanford Downey Architects Inc."", ""Graziani + Corazza"", ""Architechts"", ""Clifford & Lawrie"", ""master builder occupation"", ""graziani corazza"", ""architecht"", ""clifford lawrie"", ""architechts"", ""architects"", ""registered architect"", ""hok canada inc"", ""architect"", ""stanford downey architects inc""]","Art Garfunkel trained to be a teacher, although he did not qualify as a teacher.","Art Garfunkel trained to be a teacher, although he did not qualify as a teacher.",0,-2.220446049250313e-16,-2.220446049250313e-16,0.0,0.24390567810982014,0.24459690195598108,0.0006912238461609377,0.8877595663070679,0.8903710246086121,0.0026114583015441895,21.0,21.0,0.0,252.0,258.0,6.0,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,20.0,10.0,0.9523809523809523,"{""mlp.output|layer_18"": 10, ""mlp.output|layer_24"": 10}"
42,21,trivia_qa_42,"What mythological beast has the head of a man, the body of a lion, and the tail and feet of a dragon?","[""A manticore"", ""The Manticore"", ""manticore""]",The mythological beast you described is the Sphinx.,The mythological beast you described is the Sphinx.,0,1.1102230246251564e-16,0.0,-1.1102230246251564e-16,0.24327198967580443,0.2431008691705136,-0.00017112050529083378,0.861137866973877,0.861137866973877,0.0,11.0,11.0,0.0,131.0,137.0,6.0,4.580152671755725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.0,8.0,1.4545454545454546,"{""mlp.output|layer_18"": 8, ""mlp.output|layer_24"": 8}"
